trade_window,model,candidate_id,candidate,fold_trade_start_pos,validation_days,seed,validation_sharpe,validation_final_value
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,1,0.4880660091659309,1229352.6525999373
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,2,0.44054028648403937,1171906.9892063425
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,3,0.46268586648877286,1218056.7250155373
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,4,0.44322732662618547,1199809.3694159547
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,5,0.2606222289536581,1105451.5588588135
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,1,0.19582578256602667,1083418.2068288114
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,2,0.20160635025081253,1076520.346997127
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,3,0.1256545718732313,1050239.8312835884
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,4,0.00432277017194951,998926.1323738985
8,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,5,0.1379415107403713,1052959.4297127877
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,1,0.45079797568486885,1217816.1153211123
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,2,0.37814541100151483,1179437.9824111895
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,3,0.325353848311102,1174830.461198744
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,4,0.4515679337946333,1212611.2170359122
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,5,0.4626087676288584,1223733.481849356
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,1,0.1514660056100226,1066722.0886668405
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,2,0.3034516179468624,1252987.8598460779
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,3,0.07413909569621129,1028138.3243016953
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,4,0.4043303776005469,1186718.8298412634
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,5,0.2925174724304796,1137776.3686051317
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,1,0.2617432286277548,1152243.3057477747
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,2,0.2221292415458136,1145669.4124537408
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,3,0.2028478420806341,1102205.935377301
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,4,0.2240013250860798,1112087.8903582164
9,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,5,0.16062807032650103,1089188.5095040665
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2329,126,1,0.35690871271971625,1160658.4509744095
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2329,126,2,0.36185804084475337,1167464.7963967547
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2329,126,3,0.46946760356875883,1203314.1604194895
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2329,126,4,0.49257305444293925,1254387.985989092
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2329,126,5,0.4607436486862495,1187278.5578548315
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2392,126,1,0.23171198508642987,1094335.4753463285
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2392,126,2,0.18225845111557146,1079235.258861949
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2392,126,3,-0.06872497241191082,967438.9093985617
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2392,126,4,0.4185504505875915,1181881.1032621567
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2392,126,5,0.31246677664814665,1147167.280684726
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2455,126,1,0.3550022534110882,1249664.6652930377
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2455,126,2,0.1969854494642414,1092240.4405943821
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2455,126,3,0.12975546008486313,1063781.1288669612
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2455,126,4,0.14504961464675997,1077650.5066635655
9,a2c,a2c_09f4a573,"{""candidate_id"": ""a2c_09f4a573"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 30000, ""validation_days"": 126}",2455,126,5,0.13936040730754778,1073313.9638080671
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2329,126,1,0.18277446397964117,1085642.48929497
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2329,126,2,0.6052919505981019,1270941.5938257764
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2329,126,3,0.5496446260680956,1326398.405965184
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2329,126,4,0.032339279753469515,1011649.422504444
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2329,126,5,0.5258608302746567,1281913.0672572562
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2392,126,1,0.24856434024075533,1118499.073557225
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2392,126,2,0.1668581934106021,1070727.6112631797
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2392,126,3,0.041829085083478455,1014308.400775167
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2392,126,4,0.23138470172642747,1109566.9452514001
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2392,126,5,0.0946321824577925,1039670.9772336918
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2455,126,1,0.14860620236592245,1071732.289485807
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2455,126,2,0.18729813780336543,1108740.500365905
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2455,126,3,0.09394215958457516,1050225.1456619794
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2455,126,4,0.12525306880896636,1061847.1590369667
9,ppo,ppo_020fdc27,"{""candidate_id"": ""ppo_020fdc27"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 50000, ""validation_days"": 126}",2455,126,5,0.09044278885904104,1059150.9335784682
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2329,126,1,0.2100879479593596,1108462.9039131748
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2329,126,2,0.3733071216842817,1157766.8646730904
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2329,126,3,0.5975538659691052,1320434.494198686
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2329,126,4,0.08571280598091059,1039279.8408330916
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2329,126,5,0.41139279143054297,1220296.7600962976
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2392,126,1,0.03493976811835338,1016452.988260594
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2392,126,2,0.1111924128672248,1052461.3155290037
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2392,126,3,0.13434234920996718,1058590.7568194414
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2392,126,4,0.13208630189009768,1055317.321638504
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2392,126,5,0.2279514477422171,1100462.6094631066
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2455,126,1,0.14722530564656264,1076685.301221557
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2455,126,2,0.22130069318733578,1154081.2523843986
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2455,126,3,0.17355645393442248,1095365.067101455
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2455,126,4,0.14310106926829977,1081937.0148920605
9,ppo,ppo_e4290e54,"{""candidate_id"": ""ppo_e4290e54"", ""kwargs"": {""batch_size"": 64, ""ent_coef"": 0.005, ""gamma"": 0.99, ""n_steps"": 512}, ""timesteps"": 100000, ""validation_days"": 126}",2455,126,5,0.08426742502713634,1049889.982003737
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,1,0.41101669535947666,1176045.5663788656
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,2,0.48103356743134673,1217560.5100370783
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,3,0.4849457708167323,1220478.1722102005
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,4,0.3771208337630854,1159273.2552173676
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,5,0.36295655573795377,1154355.4351806096
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,1,0.17965347411327368,1070397.5578485513
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,2,0.2379280454251043,1094615.6255506016
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,3,0.2755638390571309,1112450.4156862656
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,4,0.16137510928234586,1060378.8587012743
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,5,0.25122477318154735,1095675.7724413588
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,1,0.1655878110779434,1075038.1866535137
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,2,0.2799331186885957,1129146.192591248
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,3,0.2090846759970872,1101650.9479589446
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,4,0.2108136532986359,1094090.5642379052
9,ddpg,ddpg_db4c7149,"{""candidate_id"": ""ddpg_db4c7149"", ""kwargs"": {""batch_size"": 64, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.5}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,5,0.20341236704689217,1108102.9964540387
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,1,0.4880660091659309,1229352.6525999373
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,2,0.44054028648403937,1171906.9892063425
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,3,0.46268586648877286,1218056.7250155373
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,4,0.44322732662618547,1199809.3694159547
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2329,126,5,0.2606222289536581,1105451.5588588135
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,1,0.19582578256602667,1083418.2068288114
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,2,0.20160635025081253,1076520.346997127
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,3,0.1256545718732313,1050239.8312835884
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,4,0.00432277017194951,998926.1323738985
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,5,0.1379415107403713,1052959.4297127877
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,1,0.106911824122352,1050164.1897353248
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,2,0.2524869814201223,1110361.129469607
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,3,0.18935181484411223,1087438.1751895656
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,4,0.1694835917172563,1078531.5330535145
9,ddpg,ddpg_cfec8cb3,"{""candidate_id"": ""ddpg_cfec8cb3"", ""kwargs"": {""batch_size"": 128, ""buffer_size"": 10000, ""gamma"": 0.99, ""noise_sigma"": 0.3}, ""timesteps"": 10000, ""validation_days"": 126}",2455,126,5,0.2509713306592906,1120390.6548951468
10,a2c,a2c_aee7d73f,"{""candidate_id"": ""a2c_aee7d73f"", ""kwargs"": {""gamma"": 0.99}, ""timesteps"": 10000, ""validation_days"": 126}",2392,126,1,0.1514660056100226,1066722.0886668405
